Rk,Player,From,To,Yrs,G,MP_total,FG,FGA,3P,3PA,FT,FTA,ORB,TRB_total,AST_total,STL,BLK,TOV,PF,PTS_total,FG%,3P%,FT%,MP,PTS,TRB,AST
139,Daniel Orton,2012,2012,1,16,187,17,30,0,1,11,25,19,39,5,8,9,7,30,45,.567,.000,.440,11.7,2.8,2.4,0.3
140,Bo Outlaw,1998,2008,8,360,9646,899,1537,2,12,452,829,815,2160,777,401,536,557,914,2252,.585,.167,.545,26.8,6.3,6.0,2.2
141,Doug Overton,1999,1999,1,6,33,6,12,0,2,6,6,1,2,3,1,0,3,2,18,.500,.000,1.000,5.5,3.0,0.3,0.5
142,Olumide Oyedeji,2003,2003,1,27,145,10,23,0,0,7,11,10,50,5,5,3,5,30,27,.435,,.636,5.4,1.0,1.9,0.2
143,Zaza Pachulia,2004,2004,1,59,664,68,175,0,0,58,90,69,174,13,21,12,34,87,194,.389,,.644,11.3,3.3,2.9,0.2
144,Anthony Parker,2000,2000,1,16,185,24,57,1,14,8,11,5,27,10,8,4,11,13,57,.421,.071,.727,11.6,3.6,1.7,0.6
145,Elfrid Payton,2015,2016,2,116,3488,451,1066,22,77,180,311,140,471,733,190,27,282,264,1104,.423,.286,.579,30.1,9.5,4.1,6.3
146,Desmond Penigar,2004,2004,1,10,89,14,28,0,0,4,4,6,24,3,2,2,6,14,32,.500,,1.000,8.9,3.2,2.4,0.3
147,Elliot Perry,2001,2001,1,6,39,5,11,0,1,0,0,1,4,5,3,0,6,1,10,.455,.000,,6.5,1.7,0.7,0.8
148,Mickael Pietrus,2009,2011,3,148,3434,454,1080,230,616,150,225,89,441,124,94,58,139,299,1288,.420,.373,.667,23.2,8.7,3.0,0.8
149,Mark Price,1998,1998,1,63,1430,229,531,52,155,87,103,24,129,297,53,5,162,92,597,.431,.335,.845,22.7,9.5,2.0,4.7
150,Ronnie Price,2014,2014,1,31,377,28,92,9,43,9,13,8,43,66,25,2,26,50,74,.304,.209,.692,12.2,2.4,1.4,2.1
151,J.J. Redick,2007,2013,7,396,8670,1195,2768,549,1381,723,823,69,721,769,150,19,379,513,3662,.432,.398,.878,21.9,9.2,1.8,1.9
152,Don Reid,2001,2002,2,133,1478,172,335,0,0,90,143,149,418,48,43,98,102,370,434,.513,,.629,11.1,3.3,3.1,0.4
153,Jerry Reynolds,1990,1992,3,193,4819,850,2052,14,72,733,930,226,771,534,251,137,407,354,2447,.414,.194,.788,25.0,12.7,4.0,2.8
154,Jason Richardson,2011,2012,2,109,3510,532,1263,229,608,102,156,70,414,218,119,32,125,207,1395,.421,.377,.654,32.2,12.8,3.8,2.0
155,Jeremy Richardson,2009,2009,1,12,93,14,49,6,17,3,6,1,14,3,0,0,3,6,37,.286,.353,.500,7.8,3.1,1.2,0.3
156,Quentin Richardson,2011,2012,2,105,1821,161,452,84,267,58,74,54,301,76,53,11,62,148,464,.356,.315,.784,17.3,4.4,2.9,0.7
157,Luke Ridnour,2015,2015,1,47,683,75,176,20,63,18,21,8,68,96,20,4,38,67,188,.426,.317,.857,14.5,4.0,1.4,2.0
158,Stanley Roberts,1992,1992,1,55,1118,236,446,0,1,101,196,113,336,39,22,83,78,221,573,.529,.000,.515,20.3,10.4,6.1,0.7
159,James Robinson,2001,2001,1,6,50,4,11,2,5,0,0,0,8,0,4,1,4,5,10,.364,.400,,8.3,1.7,1.3,0.0
160,Tree Rollins,1994,1995,2,96,862,49,95,0,0,39,61,64,191,18,14,71,36,118,137,.516,,.639,9.0,1.4,2.0,0.2
161,Sean Rooks,2004,2004,1,20,270,20,57,0,1,21,22,14,47,18,5,5,7,41,61,.351,.000,.955,13.5,3.1,2.4,0.9
162,Donald Royal,1993,1998,6,288,5844,685,1404,0,11,872,1130,353,980,383,161,72,372,561,2242,.488,.000,.772,20.3,7.8,3.4,1.3
163,Jeryl Sasser,2002,2003,2,82,1061,67,221,13,44,57,83,67,191,67,48,12,41,94,204,.303,.295,.687,12.9,2.5,2.3,0.8
164,Danny Schayes,1997,1999,3,138,1955,213,520,0,1,141,179,141,381,62,50,51,96,279,567,.410,.000,.788,14.2,4.1,2.8,0.4
165,Dennis Scott,1991,1997,7,446,13692,2421,5737,981,2432,780,988,296,1363,1034,429,146,615,970,6603,.422,.403,.789,30.7,14.8,3.1,2.3
166,Rony Seikaly,1997,1998,2,121,4099,697,1445,0,5,587,805,404,1058,161,74,146,352,412,1981,.482,.000,.729,33.9,16.4,8.7,1.3
167,Brian Shaw,1995,1997,3,230,5382,563,1496,152,522,272,349,157,659,1061,198,55,527,541,1550,.376,.291,.779,23.4,6.7,2.9,4.6
168,Miles Simon,1999,1999,1,5,19,1,5,0,2,0,0,1,2,0,1,0,3,1,2,.200,.000,,3.8,0.4,0.4,0.0
169,Scott Skiles,1990,1994,5,384,11940,1703,3906,384,1010,1176,1319,210,1110,2776,332,17,1035,921,4966,.436,.380,.892,31.1,12.9,2.9,7.2
170,Ish Smith,2012,2013,2,56,549,58,167,5,21,9,15,16,72,89,24,8,39,25,130,.347,.238,.600,9.8,2.3,1.3,1.6
